SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,MAMMALIA,,,1,HA,2580,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC628,1,HA,2578,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC629,1,HA,2576,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC615,1,HA,2575,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC624,1,HA,2574,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC625,1,HA,2573,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC-103-99,1,HA,2572,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC623,1,HA,2571,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,,1,HA,2688,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC613,1,HA,2689,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC-153-99,1,HA,2690,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC-31-99,1,HA,2691,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2692,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC621,1,HA,2693,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2694,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,3A,3A,SAMPLE STATION,3,56.10546,-129.60147,,HR-BA-BS,462590,6217980,9,,7,0,1999-07-05,Not  Available,MAMMALIA,,,1,HA,2318,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,13,0,1998-09-01,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,624,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,625,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,626,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,627,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,628,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,629,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-01,Nass 1999 - Session 1,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,7,0,1999-06-01,Not  Available,MAMMALIA,,,1,HA,1801,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,6,0,1999-06-07,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-14,Nass 1999 - Session 3,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,7,0,1999-06-14,Not  Available,M-URAM,,Lab ID # BC-15-99,1,HA,2115,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC640,1,HA,2587,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC-173-99,1,HA,2586,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC641,1,HA,2588,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC642,1,HA,2589,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC643,1,HA,2590,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2591,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC-104-99,1,HA,2592,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC639,1,HA,2585,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC644,1,HA,2593,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC771,1,HA,2697,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,,1,HA,2698,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,,1,HA,2695,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,3B,3B,SAMPLE STATION,3,56.10488,-129.64007,,HR-BA-BS,460189,6217937,9,,6,0,1999-06-28,Not  Available,M-URAM,,Lab ID # BC-154-99,1,HA,2699,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-08-27,Nass 1997 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,15,0,1997-09-09,Not  Available,MAMMALIA,,,1,HA,205,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-08-27,Nass 1997 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,15,0,1997-09-09,Not  Available,MAMMALIA,,,1,HA,206,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-08-27,Nass 1997 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,15,0,1997-09-09,Not  Available,MAMMALIA,,,1,HA,207,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-08-27,Nass 1997 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,15,0,1997-09-09,Not  Available,MAMMALIA,,,1,HA,204,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-09-23,Not  Available,MAMMALIA,,,1,HA,145,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-09-23,Not  Available,MAMMALIA,,,1,HA,142,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-09-23,Not  Available,MAMMALIA,,,1,HA,143,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-09-23,Not  Available,MAMMALIA,,,1,HA,144,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,393,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,399,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,401,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,388,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,389,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,390,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,392,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,394,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,"Lab comment: less than 5 roots, Lab ID # BC031",1,HA,382,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,398,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,395,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,396,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,397,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,391,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,M-URAR,,"Lab comment: not analyzed with microsatellites because of low species ID peak intensity, Lab ID # BC033",1,HA,384,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,M-URAR,,"Lab comment: not analyzed with microsatellites because of low species ID peak intensity, Lab ID # BC032",1,HA,383,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,400,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,385,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,386,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1997-10-07,Not  Available,MAMMALIA,,,1,HA,387,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1582,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1592,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1583,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1584,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1585,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1586,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1587,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1588,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1589,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1590,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,14,0,1998-08-10,Not  Available,MAMMALIA,,,1,HA,1591,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,849,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,853,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,856,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,855,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,"Field comment: possible brown bear; Lab comment: less than 5 roots, Lab ID # BC077",1,HA,854,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,857,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,844,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,836,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,838,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,837,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,4A,4A,SAMPLE STATION,4,56.09145,-129.47541,,HR-BA-BS,470420,6216360,9,,13,0,1998-08-23,Not  Available,MAMMALIA,,,1,HA,839,,
