SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Spatial Accuracy (m),Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,551,L,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,552,K,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,553,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,554,B,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAR,0,1133,,1,HA,N,W,555,C,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAR,0,,,1,HA,N,W,556,C,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,black guard hair and brown underfur,1,HA,N,W,611,J,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,613,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,black guard hair and brown underfur,1,HA,N,W,614,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,black guard hair and brown underfur,1,HA,N,W,615,G,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,MAMMALIA,0,,,1,HA,N,W,616,H,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s130,s130,SAMPLE STATION,,50.90259,-126.19698,One of six 'movement sites'; old bear scat near site during install,HR-BA-BS,697082,5642735,9,Anchor Cove,,10,0000,1997-06-16,Sidney  Waskiewich,M-URAM,0,,black guard hair and brown underfur,1,HA,N,W,617,I,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1571,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1572,A,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1573,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,MAMMALIA,0,,,1,HA,N,W,1574,C,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1575,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,1 guard hair with good root,1,HA,N,W,1576,D,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,best sample,1,HA,N,W,1577,D,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1578,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,13,0000,1997-06-26,Stefan  Himmer,M-URAM,0,,,1,HA,N,W,1579,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2420,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2421,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2422,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2423,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2424,D,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-06,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2425,D,3,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3041,A,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3042,B,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3043,C,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3044,D,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3045,E,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3046,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3047,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3048,G,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3049,H,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3050,H,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-12,Session 4,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,9,0000,1997-07-15,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,3051,I,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3146,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3147,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3148,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3149,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3150,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3151,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3152,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,,10,0000,1997-07-25,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3153,H,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,295,O,4,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,296,O,5,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,297,L,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,298,O,6,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,299,O,7,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,300,O,8,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,301,O,9,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,302,P,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,303,P,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,304,P,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,305,Q,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,NULL,0,,sample envelope empty,0,HA,N,W,306,R,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,307,Q,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,308,S,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,309,T,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,310,U,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,311,W,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,312,X,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,313,X,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,314,X,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,315,T,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,470,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,471,A,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,472,B,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,473,B,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,474,B,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,475,B,4,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s131,s131,SAMPLE STATION,,51.18807,-126.59984,One of six 'movement sites'; MT in site,HR-BA-BS,667726,5673477,9,Seymour R. tributary,Bait taken without pulling down rope - maybe marten?,11,0000,1997-06-13,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,476,C,1,,DNA
