SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-004.1,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-065,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-015,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,6903-004,,1,HA,6903-004,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-066,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-017,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,Xmixed,1,HA,6903-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,68_2,68_2,SAMPLE STATION,68,Ground access,HR-BA-BS,531814,6055714,10,,12,0000,2000-07-01,J.  Paczkowski,M-URAM,,unextracted,1,HA,6903-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAR,6877-001,,1,HA,6936-015,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,6936-050,,1,HA,6936-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,6936-050,,1,HA,6936-071,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAR,6936-070,,1,HA,6936-070,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,Xbomb,1,HA,6936-099,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,6936-066,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,MAMMALIA,,Xbomb,1,HA,6936-012,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAR,6877-001,,1,HA,6936-002,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,6936-050,,1,HA,6936-050,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,6936-016,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,6936-011,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,6936-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,6936-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,6936-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAR,,Xmixed,1,HA,6936-055,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,68_3,68_3,SAMPLE STATION,68,Ground access,HR-BA-BS,531661,6052962,10,,15,0000,2000-07-17,M.  Wolowicz,M-URAM,6936-050,,1,HA,6936-065,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,68_4,68_4,SAMPLE STATION,68,Helicopter access,HR-BA-BS,534107,6050085,10,,17,0000,2000-07-31,D.  Fear,M-URAR,,Xmixed,1,HA,6703-001,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,68_4,68_4,SAMPLE STATION,68,Helicopter access,HR-BA-BS,534107,6050085,10,,17,0000,2000-07-31,D.  Fear,M-URAM,6703-050,,1,HA,6703-050,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,68_4,68_4,SAMPLE STATION,68,Helicopter access,HR-BA-BS,534107,6050085,10,,17,0000,2000-07-31,D.  Fear,M-URAR,,Xbomb,1,HA,6703-010,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-053,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-052,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-016,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-082,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-007,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-087,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-006,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,6548-070,,1,HA,6548-070,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-004,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-003,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-084,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-085,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,Xspecies,1,HA,6548-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,6548-015,,1,HA,6548-015,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,6548-080,,1,HA,6548-080,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-083,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,6548-001,,1,HA,6548-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,6548-001,,1,HA,6548-008,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,69_1,69_1,SAMPLE STATION,69,Helicopter access,HR-BA-BS,538998,6049317,10,,15,0000,2000-06-21,D.  Fear,M-URAM,,unextracted,1,HA,6548-086,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,6586-050,,1,HA,6586-070,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-011,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,6548-001,,1,HA,6586-012,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,6548-001,,1,HA,6586-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,6586-050,,1,HA,6586-050,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-061,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-013,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,69_2,69_2,SAMPLE STATION,69,Helicopter access,HR-BA-BS,541180,6053979,10,,15,0000,2000-07-06,G.  Mowat,M-URAM,,unextracted,1,HA,6586-060,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,69_3,69_3,SAMPLE STATION,69,Helicopter access,HR-BA-BS,539080,6052732,10,,12,0000,2000-07-18,D.  Fear,NULL,,,0,,,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,69_4,69_4,SAMPLE STATION,69,Helicopter access,HR-BA-BS,537016,6055916,10,,15,0000,2000-08-02,D.  Fear,M-URAM,6710-001,,1,HA,6710-010,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,69_4,69_4,SAMPLE STATION,69,Helicopter access,HR-BA-BS,537016,6055916,10,,15,0000,2000-08-02,D.  Fear,M-URAM,6710-001,,1,HA,6710-001,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,69_4,69_4,SAMPLE STATION,69,Helicopter access,HR-BA-BS,537016,6055916,10,,15,0000,2000-08-02,D.  Fear,M-URAM,6710-001,,1,HA,6710-051,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,69_4,69_4,SAMPLE STATION,69,Helicopter access,HR-BA-BS,537016,6055916,10,,15,0000,2000-08-02,D.  Fear,M-URAM,,unextracted,1,HA,6710-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-069,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,Xbomb,1,HA,6519-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-052,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-070,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-053,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-068,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAR,,Xspecies,1,HA,6519-050,,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-064,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAR,6514-012,,1,HA,6519-065,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-063,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-056,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,MAMMALIA,,Xspecies,1,HA,6519-049,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,MAMMALIA,,Xspecies,1,HA,6519-066,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,6519-020,,1,HA,6519-020,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,6519-020,,1,HA,6519-040,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,6519-067,,1,HA,6519-067,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,MAMMALIA,,Xbomb,1,HA,6519-001,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,7_1,7_1,SAMPLE STATION,7,Helicopter access,HR-BA-BS,552878,6093038,10,,14,0000,2000-06-16,D.  Fear,M-URAM,,unextracted,1,HA,6519-015,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,M-URAR,6566-003,,1,HA,6566-004.1,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,M-URAR,6566-003,,1,HA,6566-001,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,M-URAR,,unextracted,1,HA,6566-003.1,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,M-URAR,,unextracted,1,HA,6566-002.1,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,MAMMALIA,,Xspecies,1,HA,6566-001.1,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,MAMMALIA,,unextracted,1,HA,6566-002,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,MAMMALIA,,unextracted,1,HA,6566-004,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,7_2,7_2,SAMPLE STATION,7,Helicopter access,HR-BA-BS,557499,6088662,10,,14,0000,2000-06-30,G.  Mowat,M-URAR,6566-003,,1,HA,6566-003,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,7_3,7_3,SAMPLE STATION,7,Helicopter access,HR-BA-BS,556750,6091468,10,,16,0000,2000-07-16,D.  Fear,M-URAR,6640-019,,1,HA,6611-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,7_3,7_3,SAMPLE STATION,7,Helicopter access,HR-BA-BS,556750,6091468,10,,16,0000,2000-07-16,D.  Fear,M-URAR,6576-080,,1,HA,6611-020,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,7_3,7_3,SAMPLE STATION,7,Helicopter access,HR-BA-BS,556750,6091468,10,,16,0000,2000-07-16,D.  Fear,M-URAR,6640-019,,1,HA,6611-050,F,DNA
