SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s6_2_U,s6_2_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,600370,5939673,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,06-2-F60,sample,1,HA,06-2-F60,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s6_2_U,s6_2_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,600370,5939673,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,06-2-E50,sample,1,HA,06-2-E50,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-A4,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-H71,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-D30,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-D32,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-E40,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-F50,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-F51,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-C22,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-G61,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-H70,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-I82,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-J1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-J2,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,MAMMALIA,,xspecies,1,HA,06-3-J3,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-J4,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-A2,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-G60,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-B10,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-A5,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,unextracted,1,HA,06-3-A3,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-A1,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-I80,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s6_3_U,s6_3_U,SAMPLE STATION,6,Helicopter access,HR-BA-BS,602333,5942933,10,,17,0000,2001-09-16,M.  Wolowicz,M-URAM,,xspecies,1,HA,06-3-C21,,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s7_1_U,s7_1_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,586003,5938290,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,07-1-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s7_1_U,s7_1_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,586003,5938290,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,07-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s7_1_U,s7_1_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,586003,5938290,10,,15,0000,2001-08-17,M.  Wolowicz,M-URAM,,unextracted,1,HA,07-1-C1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s7_2_U,s7_2_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,584383,5938826,10,Did not remove site.,14,0000,2001-08-31,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s7_2_U,s7_2_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,584383,5938826,10,,16,0000,2001-09-16,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s7_3B_U,s7_3B_U,SAMPLE STATION,7,Helicopter access,HR-BA-BS,581106,5937760,10,,16,0000,2001-09-16,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-B12,sample,1,HA,08-1-G61,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-E40,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-E41,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,Xbomb,1,HA,08-1-F50,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-F51,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D39,sample,1,HA,08-1-D39,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-G60,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-D33,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-G63,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-G64,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-B12,sample,1,HA,08-1-H70,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-F52,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,Xmixed,1,HA,08-1-D38,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-D37,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,Xmixed,1,HA,08-1-D36,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-D34,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-A1,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-B11,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-H73,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-B12,sample,1,HA,08-1-B12,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-B12,sample,1,HA,08-1-I80,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,Xbomb,1,HA,08-1-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-1-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-16,Upland Session 1,,s8_1_U,s8_1_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612566,5938882,10,,13,0000,2001-08-16,M.  Wolowicz,M-URAR,08-1-D33,sample,1,HA,08-1-D35,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-2-C20,sample,1,HA,08-2-C22,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-2-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-2-C20,sample,1,HA,08-2-C20,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-2-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-2-C20,sample,1,HA,08-2-D31,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-1-D39,sample,1,HA,08-2-D33,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-1-D39,sample,1,HA,08-2-D34,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,,Xmixed,1,HA,08-2-E40,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,08-1-D39,sample,1,HA,08-2-A1,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-30,Upland Session 2,,s8_2_U,s8_2_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,612011,5934592,10,,14,0000,2001-08-30,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-2-B12,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-B11,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-G60,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-F50,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,Xbomb,1,HA,08-3-E44,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,06-2-E50,sample,1,HA,08-3-E42,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,08-3-B12,sample,1,HA,08-3-E40,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-D30,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,08-3-B12,sample,1,HA,08-3-B12,M,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-B10,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,unextracted,1,HA,08-3-A2,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,08-1-D39,sample,1,HA,08-3-A1,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-15,Upland Session 3,,s8_3_U,s8_3_U,SAMPLE STATION,8,Helicopter access,HR-BA-BS,610134,5935872,10,,16,0000,2001-09-15,M.  Wolowicz,M-URAR,,Xbomb,1,HA,08-3-C20,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s9_1_R,s9_1_R,SAMPLE STATION,9,Ground access,HR-BA-BS,593793,5937600,10,,9,0000,2001-08-13,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s9_1_R,s9_1_R,SAMPLE STATION,9,Ground access,HR-BA-BS,593793,5937600,10,,14,0000,2001-08-27,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-03,River Session 4,,s9_1_R,s9_1_R,SAMPLE STATION,9,Ground access,HR-BA-BS,593793,5937600,10,,7,0000,2001-09-03,T.  Bochmann,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-09-12,River Session 5,,s9_1_R,s9_1_R,SAMPLE STATION,9,Ground access,HR-BA-BS,593793,5937600,10,,9,0000,2001-09-12,M.  Wolowicz,NULL,,,0,,,,
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-13,River Session 1,,s9_2_R,s9_2_R,SAMPLE STATION,9,River access,HR-BA-BS,590461,5935202,10,,7,0000,2001-08-13,M.  Wolowicz,M-URAR,05-1-C20,sample,1,HA,09-2R-1-A1,F,DNA
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s9_2_R,s9_2_R,SAMPLE STATION,9,River access,HR-BA-BS,590461,5935202,10,,14,0000,2001-08-27,M.  Wolowicz,M-URAR,,unextracted,1,HA,09-2R-3-B15,,VI
2001 - Grizzly Bear - DNA-based Inventory - Lower Bowron River,Lower Bowron River,2001-08-27,River Session 3,,s9_2_R,s9_2_R,SAMPLE STATION,9,River access,HR-BA-BS,590461,5935202,10,,14,0000,2001-08-27,M.  Wolowicz,M-URAR,09-2R-3-B13,sample,1,HA,09-2R-3-B13,F,DNA
