SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Count,Sample Label,Species Guess,Sample Material,Sample Micro-location,Sample Group Label,Sample Is Incidental,Species,Species ID Method,Animal ID,Comments,Sex
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-4a,,HA,W,a,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-5a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-6a,,HA,W,a,N,M-URAR,DNA,15052-8v,sample;,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-7a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-8v,,HA,G,v,N,M-URAR,DNA,15052-8v,sample; near 7a,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-9a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-10a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-11v,,HA,G,v,N,M-URAM,DNA,,Xblack; under 10a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-12x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-13x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-14v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 15b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-15b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-16v,,HA,G,v,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y; under 17b,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-17b,,HA,W,b,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y; under 17b,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-18b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-19c,,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-20y,,HA,DC,y,N,MAMMALIA,,,Xspecies; hair on branch near to wire-near 19c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-21c,,HA,W,c,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-22v,,HA,G,v,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y; under 21c,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-23y,,HA,DC,y,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y; hair on branch near wire between 21a and 24c,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-24c,,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-25c,,HA,W,c,N,M-URAR,DNA,6207,sample; Animal ID in 2007 was 15052-23y; under 17b,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-26d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-27d,,HA,W,d,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-28d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-29s,,HA,P,s,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-30s,,HA,P,s,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,113C,113C,SAMPLE STATION,113,Set and checked by truck,HR-BA-BS,673516,5432382,11,,14,0000,2007-07-12,R.  Munro,1,15052-31x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,RT1,RT1,SAMPLE STATION,113,Rub tree RT1 on Couldrey Creek FSR; checked by truck.,HR-NB-RS,675639,5434300,11,,14,0000,2007-07-12,R.  Munro,1,Misc-1y3404,M-URAR,HA,R,y,Y,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,RT2,RT2,SAMPLE STATION,113,Rub tree RT2 on Couldrey Creek FSR; checked by truck.,HR-NB-RS,676333,5434345,11,,14,0000,2007-07-12,R.  Munro,1,Misc-1y3405,M-URAR,HA,R,y,Y,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,RT2,RT2,SAMPLE STATION,113,Rub tree RT2 on Couldrey Creek FSR; checked by truck.,HR-NB-RS,676333,5434345,11,,14,0000,2007-07-12,R.  Munro,1,Misc-2y3406,M-URAR,HA,R,y,Y,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,RT2,RT2,SAMPLE STATION,113,Rub tree RT2 on Couldrey Creek FSR; checked by truck.,HR-NB-RS,676333,5434345,11,,14,0000,2007-07-12,R.  Munro,1,Misc-3y3407,M-URAR,HA,R,y,Y,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-1a,,HA,W,a,N,M-URAM,VI,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-2a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-3b,,HA,W,b,N,M-URAM,VI,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-4b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-5v,,HA,G,v,N,MAMMALIA,,,Xbomb; near 4b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-6x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-7c,,HA,W,c,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-8c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-9c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,114C,114C,SAMPLE STATION,114,Set and checked by truck,HR-BA-BS,686042,5435105,11,,13,0000,2007-07-10,R.  Munro,1,15048-10x,,HA,W,x,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-1x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-2a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-3v,,HA,G,v,N,M-URAR,DNA,15050-30r,sample; near 2a,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-4v,,HA,G,v,N,MAMMALIA,,,unextracted; under 5a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-5a,,HA,W,a,N,M-URAR,DNA,15050-30r,sample;,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-6v,,HA,G,v,N,MAMMALIA,,,unextracted; near 5a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-7a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-8x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-9x,,HA,W,x,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-10b,,HA,W,b,N,M-URAR,DNA,15050-29x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-11b,,HA,W,b,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-12x,,HA,W,x,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-13c,,HA,W,c,N,M-URAR,DNA,15050-30r,sample;,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-14c,,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-15c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-16c,,HA,W,c,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-17v,,HA,G,v,N,MAMMALIA,,,unextracted; near 16c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-18v,,HA,G,v,N,M-URAR,DNA,15050-18v,sample; near 19c,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-19c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-20v,,HA,G,v,N,MAMMALIA,,,Xbomb; near 19c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-21c,,HA,W,c,N,M-URAR,DNA,15050-18v,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-22c,,HA,W,c,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-23v,,HA,G,v,N,MAMMALIA,,,Xinadequate; near 22c,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-24d,,HA,W,d,N,M-URAR,DNA,15050-18v,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-25v,,HA,G,v,N,MAMMALIA,,,Xbomb; under 24d,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-26d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-27d,,HA,W,d,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-28x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-29x,,HA,W,x,N,M-URAR,DNA,15050-29x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-30r,,HA,R,r,N,M-URAR,DNA,15050-30r,sample;,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,115C,115C,SAMPLE STATION,115,Set and checked by truck,HR-BA-BS,693010,5431662,11,,15,0000,2007-07-12,R.  Munro,1,15050-31s,,HA,P,s,N,MAMMALIA,,,Xmixed;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-1x,M-URAR,HA,W,x,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-2x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-3x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-4x,M-URAM,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-5x,M-URAM,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,116C,116C,SAMPLE STATION,116,Set and checked by helicopter,HR-BA-BS,696957,5431280,11,grizzly bear cub tracks and BB tracks near site,14,0000,2007-07-12,A.  Lorincz,1,15203-6x,M-URAM,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-1x,M-URAR,HA,W,x,N,M-URAR,DNA,15202-7s,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-2x,M-URAR,HA,W,x,N,M-URAR,DNA,15202-7s,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-3a,M-URAR,HA,W,a,N,M-URAR,DNA,15202-7s,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-4a,M-URAR,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-5a,M-URAR,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-07-10,FH2007 Session 3,,117C,117C,SAMPLE STATION,117,Set and checked by helicopter,HR-BA-BS,703585,5432670,11,bait pile disturbed; 16cm track near site,14,0000,2007-07-12,A.  Lorincz,1,15202-6a,M-URAR,HA,W,a,N,M-URAR,DNA,15202-7s,sample;,F
