Project,Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,NEW SITE ID,Site Name,Easting,Northing,Latitude,Longitude ,YR,MO,DY,Date,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,
,HT Molly-170814-4A,HT,Molybdonite,SN,Molly's cub,Molly's cub ,Molly_2014_girl,42,HT Molly,HT Molly,572242,5596678,50.517597,-121.980986,2014,8,17,17-08-2014,4,,20,20,,1,HT Molly-14-4A,F,,,,
,,HT,Molybdonite,SN,,,NONE,,HT Molly,HT Molly,572242,5596678,50.517597,-121.980986,2014,9,27,27-09-2014,5,,,,,,,,,,,
,HT Moly 2-10714-1,HT,Molybdonite,SN,Georgia,Georgia F60,Georgia,42,HT Molly 3,HT Molly 3,572064.6475,5597054.037,50.521,-121.9834143,2014,7,1,1-07-2014,2,,20,20,F60,1,54010c1,F,,,,
,HT Moly 2-10714-pile,HT,Molybdonite,SN,Jim,Jim M239,Jim,42,HT Molly 3,HT Molly 3,572064.6475,5597054.037,50.521,-121.9834143,2014,7,1,1-07-2014,2,,20,20,M239,1,NAH7-02-31-c1,M,,,,
,,HT,Molybdonite,SN,,,NONE,,HT Molly 3,HT Molly 3,572064.6475,5597054.037,50.521,-121.9834143,2014,7,15,15-07-2014,3,,,,,,,,,,,
,HT Molly 3-170814-1,HT,Molybdonite,SN,Molly,Molly F73,Molly,44,HT Molly 3,HT Molly 3,572064.6475,5597054.037,50.521,-121.9834143,2014,8,17,17-08-2014,3,,20,20,F73,1,55018e1,F,,,,
,,HT,Molybdonite,SN,,,NONE,,HT Molly 3,HT Molly 3,572064.6475,5597054.037,50.521,-121.9834143,2014,9,27,27-09-2014,4,,,,,,,,,,,
,Ht Noel 3-230614-3,HT,Noel,SC,73063-a1,M221,M221,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,6,23,23-06-2014,0,,20,22,M221,1,73063-a1,M,,,,
,Ht Noel 3-230614-1,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,6,23,23-06-2014,0,,20,22,,1,RT L Noe-300713-T 1,F,,,,
,Ht Noel 3-230614-2,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,6,23,23-06-2014,0,,20,22,,2,RT L Noe-300713-T 1,F,,,,
,,HT,Noel,SC,,,NONE,,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,7,9,9-07-2014,2,,,,,,,,,,,
,HT Noel 3-80814-2,HT,Noel,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,8,8,8-08-2014,3,,20,21,,1,RT Cad 18 km-230614-2,M,,,,
,HT Noel 3-20140921-2A,HT,Noel,SC,HT Noel 2151011-1, F388,F388,91,HT Noel 3,HT Noel 3,515674,5614934,50.686024,-122.778121,2014,9,21,21-09-2014,4,,11,18,F388,1,HT Noel 2151011-1,F,,,,
,HT Noel 1-230614-4,HT,Noel,SC,Huck,Huck M105,Huck,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,6,23,23-06-2014,0,,20,22,M105,1,61021-b1,M,,,,
,HT Noel 1-230614-1,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,6,23,23-06-2014,0,,20,22,,1,RT L Noe-300713-T 1,F,,,,
,HT Noel 1-230614-3,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,6,23,23-06-2014,0,,20,22,,2,RT L Noe-300713-T 1,F,,,,
,HT Noel 1-230614-2,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,6,23,23-06-2014,0,,20,22,,1,RT L Noe-300713-T 2A,F,,,,
,HT Noel 1-90714-1A,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,7,9,9-07-2014,2,,20,22,,1,RT L Noe-300713-T 1,F,,,,
,HT Noel 1-90714-3A,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,7,9,9-07-2014,2,,20,22,,2,RT L Noe-300713-T 1,F,,,,
,HT Noel 1-90714-5,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,7,9,9-07-2014,2,,20,22,,1,RT L Noe-300713-T 2A,F,,,,
,HT Noel 1 -80814-1B,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,8,8,8-08-2014,3,,20,21,,1,RT L Noe-300713-T 1,F,,,,
,HT Noel 1 -80814-3,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,8,8,8-08-2014,3,,20,21,,2,RT L Noe-300713-T 1,F,,,,
,,HT,Noel,SC,,,NONE,,HT Noel Girls,HT Noel Girls,513683,5618322,50.716542,-122.806180,2014,9,21,21-09-2014,4,,,,,,,,,,,
,,HT,Noel,SC,,,NONE,,HT Noel P,HT Noel P,509454,5610213,50.643702,-122.866291,2014,7,29,29-07-2014,3,,,,,,,,,,,
,HT Noel P-180814-2B,HT,Noel,SC,Nancy,Nancy F244,Nancy,79,HT Noel P,HT Noel P,509454,5610213,50.643702,-122.866291,2014,8,18,18-08-2014,4,,20,21,F244,1,BH7-04-21c-e1,F,,,,
,HT Noel P-180814-2A,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,79,HT Noel P,HT Noel P,509454,5610213,50.643702,-122.866291,2014,8,18,18-08-2014,4,,20,21,,1,RT L Noe-300713-T 2A,F,,,,
,,HT,Noel,SC,,,NONE,,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2014,7,9,9-07-2014,2,,,,,,,,,,,
,HT Noel West-20140921-1B,HT,Noel,SC,Nancy,Nancy F244,Nancy,94,HT Noel West,HT Noel West,511504,5615198,50.688496,-122.837142,2014,9,21,21-09-2014,3,,11,18,F244,1,BH7-04-21c-e1,F,,,,
,,HT,Upper Birkinghead,SC,,,NONE,,HT Opel L,HT Opel L,503906,5601836,50.568431,-122.944845,2014,7,29,29-07-2014,3,,,,,,,,,,,
,,HT,Upper Birkinghead,SC,,,NONE,,HT Opel L,HT Opel L,503906,5601836,50.568431,-122.944845,2014,8,18,18-08-2014,4,,,,,,,,,,,
,HT Phelix P-290714-1,HT,Upper Phelix,SC,61033-b1,F113,F113,74,HT Phelix P,HT Phelix P,528599,5607602,50.619597,-122.595726,2014,7,29,29-07-2014,3,,20,22,F113,1,61033-b1,F,,,,
,HT Phelix P-290714-2B,HT,Upper Phelix,SC,61033-b1,F113,F113,74,HT Phelix P,HT Phelix P,528599,5607602,50.619597,-122.595726,2014,7,29,29-07-2014,3,,20,22,F113,2,61033-b1,F,,,,
,,HT,Upper Phelix,SC,,,NONE,,HT Phelix P,HT Phelix P,528599,5607602,50.619597,-122.595726,2014,8,18,18-08-2014,4,,,,,,,,,,,
,HT Sockeye P-290714-3A,HT,Sockeye,SC,Nancy,Nancy F244,Nancy,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,7,29,29-07-2014,3,,20,22,F244,1,BH7-04-21c-e1,F,,,,
,HT Sockeye P-290714-4,HT,Sockeye,SC,Nancy,Nancy F244,Nancy,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,7,29,29-07-2014,3,,20,22,F244,2,BH7-04-21c-e1,F,,,,
,HT Sockeye P-290714-2,HT,Sockeye,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,7,29,29-07-2014,3,,20,22,,1,RT L Noe-300713-T 1,F,,,,
,HT Sockeye P-290714-5,HT,Sockeye,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,7,29,29-07-2014,3,,20,22,,2,RT L Noe-300713-T 1,F,,,,
,HT Sockeye P-290714-6,HT,Sockeye,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,7,29,29-07-2014,3,,20,22,,1,RT L Noe-300713-T 2A,F,,,,
,HT Sockeye P-180814-1,HT,Sockeye,SC,HT Sockeye P-14-1,HT Sockeye P-14-1,NewF02,85,HT Sockey P,HT Sockey P,516860,5611193,50.652348,-122.761503,2014,8,18,18-08-2014,4,,20,21,,1,HT Sockeye P-14-1,F,,,,
,Ht Tenquil 1-70714-7,HT,Tenquille,SC,Brutus,Brutus M247,Brutus,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,7,7,7-07-2014,2,,20,22,M247,1,BH7-03-22d-j1,M,,,,
,Ht Tenquil 1-70714-1,HT,Tenquille,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,7,7,7-07-2014,2,,20,22,,1,HT UP Cdw-160713-4,M,,,,
,Ht Tenquil 1-70714-5,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,7,7,7-07-2014,2,,20,22,F382,1,Ht U birkenhead-170811-2,F,,,,
,Ht Tenquil 1-70714-6,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,7,7,7-07-2014,2,,20,22,F382,2,Ht U birkenhead-170811-2,F,,,,
,Ht Tenquil 1-120814-2A,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Bubbles,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,8,12,12-08-2014,3,,20,21,F323,1,DNA18-1B,F,,,,
,Ht Tenquil 1-20140930-13,HT,Tenquille,SC,Hope,Hope F139,Hope,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,F139,1,64038-c1,F,,,,
,Ht Tenquil 1-20140930-2C,HT,Tenquille,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,1,Ht Tenquil 14-2C,M,,,,
,Ht Tenquil 1-20140930-8,HT,Tenquille,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,2,Ht Tenquil 14-2C,M,,,,
,Ht Tenquil 1-20140930-4B,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,1,Ht Tenquil 14-4D,M,,,,
,Ht Tenquil 1-20140930-4D,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,2,Ht Tenquil 14-4D,M,,,,
,Ht Tenquil 1-20140930-6,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,3,Ht Tenquil 14-4D,M,,,,
,Ht Tenquil 1-20140930-14A,HT,Tenquille,SC,Ht Tenquil 14-14A,Ht Tenquil 14-14A,NewF03,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,1,Ht Tenquil 14-14A,F,,,,
,Ht Tenquil 1-20140930-10,HT,Tenquille,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,,1,HT UP Cdw-160713-4,M,,,,
,Ht Tenquil 1-20140930-11,HT,Tenquille,SC,Rock ,Rock  M128,Rock ,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,M128,1,63025-c1,M,,,,
,Ht Tenquil 1-20140930-15,HT,Tenquille,SC,Rock ,Rock  M128,Rock ,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,M128,2,63025-c1,M,,,,
,Ht Tenquil 1-20140930-3,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Bubbles,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,F323,1,DNA18-1B,F,,,,
,Ht Tenquil 1-20140930-9,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Bubbles,49,Ht Tenquil 1,Ht Tenquil 1,509319,5598407,50.537532,-122.868496,2014,9,30,30-09-2014,4,,11,18,F323,2,DNA18-1B,F,,,,
,HT Texas4-10714-2,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,7,1,1-07-2014,2,,20,20,F60,1,54010c1,F,,,,
,HT Texas4-10714-4,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,7,1,1-07-2014,2,,20,20,F60,2,54010c1,F,,,,
,HT Texas4-10714-1,HT,Texas,SN,Mike,Mike M107,Mike,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,7,1,1-07-2014,2,,20,20,M107,1,61024-e2,M,,,,
,HT Texas4-10714-3,HT,Texas,SN,Mike,Mike M107,Mike,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,7,1,1-07-2014,2,,20,20,M107,2,61024-e2,M,,,,
,,HT,Texas,SN,,,NONE,,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,7,15,15-07-2014,3,,,,,,,,,,,
,HT Texas4-170814-2,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,8,17,17-08-2014,4,,20,20,F60,1,54010c1,F,,,,
,,HT,Texas,SN,,,NONE,,Ht Texas 4,Ht Texas 4,572941,5588258,50.441799,-121.972770,2014,9,27,27-09-2014,5,,,,,,,,,,,
,,HT,Hope,SC,,,NONE,,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2014,7,9,9-07-2014,2,,,,,,,,,,,
,HT U Hope-80814-2,HT,Hope,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,66,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2014,8,8,8-08-2014,3,,20,21,,1,RT L Noe-300713-T 2A,F,,,,
,HT U Hope-20140920-2,HT,Hope,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Loops,66,Ht U Hope,Ht U Hope,502492,5605892,50.604915,-122.964784,2014,9,20,20-09-2014,4,,11,18,,1,RT L Noe-300713-T 2A,F,,,,
,HT Noel 2-90714-2,HT,Noel,SC,Nancy,Nancy F244,Nancy,108,HT U Noel,HT U Noel,514904,5616511,50.700226,-122.788957,2014,7,9,9-07-2014,2,,20,22,F244,1,BH7-04-21c-e1,F,,,,
,HT Noel 2-80814-2,HT,Noel,SC,Nancy,Nancy F244,Nancy,108,HT U Noel,HT U Noel,514904,5616511,50.700226,-122.788957,2014,8,8,8-08-2014,3,,20,21,F244,1,BH7-04-21c-e1,F,,,,
,,HT,Noel,SC,,,NONE,,HT U Noel,HT U Noel,514904,5616511,50.700226,-122.788957,2014,9,21,21-09-2014,4,,,,,,,,,,,
,HT Cad 3-230614-1,HT,Cadwallider,SC,Hazel,Hailey F386,Hazel_Hawthorne,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,6,23,23-06-2014,0,,20,22,F386,1,Ht Up Cadwal161011-1,F,,,,
,HT CadW 3-100714-2,HT,Cadwallider,SC,Carl,Carl ,Carl ,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,7,10,10-07-2014,2,,20,22,,1,C-2013-Carl,M,,,,
,HT CadW 3-100714-3,HT,Cadwallider,SC,Carl,Carl ,Carl ,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,7,10,10-07-2014,2,,20,22,,2,C-2013-Carl,M,,,,
,HT CadW 3-100714-1,HT,Cadwallider,SC,Hazel,Hailey F386,Hazel_Hawthorne,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,7,10,10-07-2014,2,,20,22,F386,1,Ht Up Cadwal161011-1,F,,,,
,,HT,Cadwallider,SC,,,NONE,,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,8,9,9-08-2014,3,,,,,,,,,,,
,HT U Cadwal-20140921-2,HT,Cadwallider,SC,Carl,Carl ,Carl ,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,9,21,21-09-2014,4,,11,18,,1,C-2013-Carl,M,,,,
,HT U Cadwal-20140921-1A,HT,Cadwallider,SC,Gillis,Gillis F141,Gillis,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,9,21,21-09-2014,4,,11,18,F141,1,6SNSA-GF6,F,,,,
,HT U Cadwal-20140921-4,HT,Cadwallider,SC,Gillis,Gillis F141,Gillis,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,9,21,21-09-2014,4,,11,18,F141,2,6SNSA-GF6,F,,,,
,HT U Cadwal-20140921-3,HT,Cadwallider,SC,HT McGill P-14-1,Homer girl HT McGill P-14-1,Homer_girl,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,9,21,21-09-2014,4,,11,18,,1,HT McGill P-14-1,F,,,,
,HT U Cadwal-20140921-pile,HT,Cadwallider,SC,HT McGill P-14-1,Homer girl HT McGill P-14-1,Homer_girl,88,Ht Up Cadwal,Ht Up Cadwal,525428,5614085,50.678045,-122.640105,2014,9,21,21-09-2014,4,,11,18,,2,HT McGill P-14-1,F,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2014,6,14,14-06-2014,1,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2014,7,2,2-07-2014,2,,,,,,,,,,,
,HT VanH 1-190814-2,HT,VanHorlick,SN,Jim,Jim M239,Jim,5,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2014,8,19,19-08-2014,3,,20,20,M239,1,NAH7-02-31-c1,M,,,,
,,HT,VanHorlick,SN,,,NONE,,Ht Vanh1 2010,Ht Vanh1 2010,550158,5575633,50.330655,-122.295276,2014,9,29,29-09-2014,5,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vanh3 2012,HT Vanh3 2012,552310,5572129,50.298958,-122.265536,2014,6,14,14-06-2014,1,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vanh3 2012,HT Vanh3 2012,552310,5572129,50.298958,-122.265536,2014,7,2,2-07-2014,2,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vanh3 2012,HT Vanh3 2012,552310,5572129,50.298958,-122.265536,2014,8,19,19-08-2014,3,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vanh3 2012,HT Vanh3 2012,552310,5572129,50.298958,-122.265536,2014,9,29,29-09-2014,5,,,,,,,,,,,
,HT VHOR 2014-140614-2,HT,VanHorlick,SN,Bella,Bella F319,Bella,7,HT Vhor 2014,HT Vhor 2014,548645,5579144,50.362356,-122.316079,2014,6,14,14-06-2014,1,,20,20,F319,1,LC7-00-Plots-k1,F,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vhor 2014,HT Vhor 2014,548645,5579144,50.362356,-122.316079,2014,7,2,2-07-2014,2,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vhor 2014,HT Vhor 2014,548645,5579144,50.362356,-122.316079,2014,8,19,19-08-2014,3,,,,,,,,,,,
,,HT,VanHorlick,SN,,,NONE,,HT Vhor 2014,HT Vhor 2014,548645,5579144,50.362356,-122.316079,2014,9,29,29-09-2014,5,,,,,,,,,,,
,,HT,Whitecap,SC,,,NONE,,HT Wcap Pass,HT Wcap Pass,541874,5622721,50.754752,-122.406368,2014,7,29,29-07-2014,3,,,,,,,,,,,
,HT Wcap Pass-180814-3,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,HT Wcap Pass,HT Wcap Pass,541874,5622721,50.754752,-122.406368,2014,8,18,18-08-2014,4,,20,21,F126,1,63024-a1,F,,,,
,HT Wcap Pass-180814-4,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,HT Wcap Pass,HT Wcap Pass,541874,5622721,50.754752,-122.406368,2014,8,18,18-08-2014,4,,20,21,F126,2,63024-a1,F,,,,
,HT Wcap Pass-180814-7,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,HT Wcap Pass,HT Wcap Pass,541874,5622721,50.754752,-122.406368,2014,8,18,18-08-2014,4,,20,21,F126,3,63024-a1,F,,,,
,HT Wcap Pass-180814-Pile 2,HT,Whitecap,SC,Burnadette,Burnadette F126,Burnadette,115,HT Wcap Pass,HT Wcap Pass,541874,5622721,50.754752,-122.406368,2014,8,18,18-08-2014,4,,20,21,F126,4,63024-a1,F,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2014,6,29,29-06-2014,2,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2014,7,16,16-07-2014,3,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2014,8,18,18-08-2014,4,,,,,,,,,,,
,,HT,Gott,SN,,,NONE,,Ht Wgott 2010,Ht Wgott 2010,560163,5587708,50.438302,-122.152788,2014,9,28,28-09-2014,5,,,,,,,,,,,
,RT Anderson PP-100714-1,RT,Anderson,SC,Rt Anderson 2-170811-2, F384,F384,1035,RT Anderson,RT Anderson PP,546820,5616540,50.698790,-122.337040,2014,7,10,10-07-2014,2,,20,21,F384,1,Rt Anderson 2-170811-2,F,,,,
,RT Anderson PP-90814-1,RT,Anderson,SC,Rt Anderson 2-170811-2, F384,F384,1035,RT Anderson,RT Anderson PP,546820,5616540,50.698790,-122.337040,2014,8,9,9-08-2014,3,,11,18,F384,1,Rt Anderson 2-170811-2,F,,,,
,,RT,Anderson,SC,,,NONE,,RT Anderson,RT Anderson PP,546820,5616540,50.698790,-122.337040,2014,9,22,22-09-2014,4,,,,,,,,,,,
,RT Blowdown2-270514-2,RT,Blowdown,SN,Jim,Jim M239,Jim,1006,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,5,27,27-05-2014,0,,20,20,M239,1,NAH7-02-31-c1,M,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,6,10,10-06-2014,1,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,7,1,1-07-2014,2,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,7,16,16-07-2014,3,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,8,19,19-08-2014,4,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 2,RT Blowdown 2,554757,5584120,50.406567,-122.229431,2014,9,28,28-09-2014,5,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2014,7,1,1-07-2014,2,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2014,7,16,16-07-2014,3,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2014,8,19,19-08-2014,4,,,,,,,,,,,
,,RT,Blowdown,SN,,,NONE,,RT Blowdown 3,RT Blowdown 3,559320,5579358,50.363301,-122.165977,2014,9,28,28-09-2014,5,,,,,,,,,,,
,,RT,Boulder,SN,,,NONE,,RT Boulder 1,RT Boulder 1,568401,5595890,50.510973,-122.035301,2014,6,29,29-06-2014,2,,,,,,,,,,,
,,RT,Boulder,SN,,,NONE,,RT Boulder 1,RT Boulder 1,568401,5595890,50.510973,-122.035301,2014,7,16,16-07-2014,3,,,,,,,,,,,
,,RT,Boulder,SN,,,NONE,,RT Boulder 1,RT Boulder 1,568401,5595890,50.510973,-122.035301,2014,8,18,18-08-2014,4,,,,,,,,,,,
,RT Cad 18 km-230614-1,RT,Cadwallider,SC,73063-a1,M221,M221,1051,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2014,6,23,23-06-2014,0,,20,22,M221,1,73063-a1,M,,,,
,RT Cad 18 km-230614-2,RT,Cadwallider,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,1051,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2014,6,23,23-06-2014,0,,20,22,,1,RT Cad 18 km-230614-2,M,,,,
,RT Cad 19 km-230614-1,RT,Cadwallider,SC,73063-a1,M221,M221,1050,RT Cad Rd,RT Cad Rd 19K,523928,5618842,50.720887,-122.661027,2014,6,23,23-06-2014,0,,20,22,M221,2,73063-a1,M,,,,
