DNA #,sub-sample,Temp ID,Perm ID,all data,all census,Species,Origin,Perm ID,,N/S of Hwy 1,E/W Col trench,Sex,Site,Session,Month,Day,Year,Month,Day,Year
829,r,,,,,Grizzly,WS 96 census,,,,,,41,B,6,23,1996,7,3,1996
835,j,,,,,Grizzly,WS 96 census,,,,,,17,B,6,23,1996,7,3,1996
839,c,,,,,Grizzly,WS 96 census,,,,,,2,B,6,24,1996,7,4,1996
841,m,,,,,Grizzly,WS 96 census,,,,,,49,B,6,24,1996,7,4,1996
850,c,,,,,Grizzly,WS 96 census,,,,,,41,C,7,3,1996,7,12,1996
850,e,,,,,Grizzly,WS 96 census,,,,,,41,C,7,3,1996,7,12,1996
850,i,,,,,Grizzly,WS 96 census,,,,,,41,C,7,3,1996,7,12,1996
4214,a,,77,,,Grizzly,WS 98 census,77,,,,M,33,5,7,16,1998,7,23,1998
3933,d,,86,,,Grizzly,WS 98 census,86,,,,,53,1,6,17,1998,6,25,1998
3933,h,,86,,4,Grizzly,WS 98 census,86,,,,M,53,1,6,17,1998,6,25,1998
3933,k,,86,,,Grizzly,WS 98 census,86,,,,,53,1,6,17,1998,6,25,1998
ss20,l,,86,,,Grizzly,WS 98 census,86,,,,,53,1,6,17,1998,6,25,1998
4037,g,,91,,,Grizzly,WS 98 census,91,,,,,21,3,7,2,1998,7,9,1998
4037,l,,91,,,Grizzly,WS 98 census,91,,,,M,21,3,7,2,1998,7,9,1998
4054,a,,91,,,Grizzly,WS 98 census,91,,,,,44,3,7,2,1998,7,9,1998
4054,d,,91,,,Grizzly,WS 98 census,91,,,,,44,3,7,2,1998,7,9,1998
4054,i,,91,,,Grizzly,WS 98 census,91,,,,,44,3,7,2,1998,7,9,1998
3997,h,,114,,2,Grizzly,WS 98 census,114,,,,M,53,2,6,25,1998,7,2,1998
3997,i,,114,,,Grizzly,WS 98 census,114,,,,,53,2,6,25,1998,7,2,1998
3954,a,(CG1),181,,,Grizzly,WS 98 census,181,,,,,82,1,6,16,1998,6,25,1998
3954,b,(CG1),181,,,Grizzly,WS 98 census,181,,,,,82,1,6,16,1998,6,25,1998
3954,c,(CG1),181,,,Grizzly,WS 98 census,181,,,,,82,1,6,16,1998,6,25,1998
3954,d,(CG1),181,,,Grizzly,WS 98 census,181,,,,,82,1,6,16,1998,6,25,1998
4073,a,(CG1),181,,5,Grizzly,WS 98 census,181,,,,M,71,3,7,2,1998,7,9,1998
4360,a,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,b,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,c,,270,,16,Grizzly,WS 98 census,270,,,,F,55,2,6,25,1998,7,2,1998
4360,d,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,e,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,f,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,h,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,j,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,k,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,l,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,q,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,r,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,s,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,t,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,u,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4360,w,,270,,,Grizzly,WS 98 census,270,,,,,55,2,6,25,1998,7,2,1998
4335,b,,286,,,Grizzly,WS 98 census,286,,,,M,8,4,7,7,1998,7,13,1998
4335,g,,286,,,Grizzly,WS 98 census,286,,,,,8,4,7,7,1998,7,13,1998
4022,a,(AG),304,,,Grizzly,WS 98 census,304,,,,F,86,2,6,20,1998,7,3,1998
4022,f,(AG),304,,,Grizzly,WS 98 census,304,,,,,86,2,6,20,1998,7,3,1998
4003,b,,315,,,Grizzly,WS 98 census,315,,,,F,61,2,6,25,1998,7,2,1998
4003,d,,315,,,Grizzly,WS 98 census,315,,,,,61,2,6,25,1998,7,2,1998
4048,b,(AI),344,,,Grizzly,WS 98 census,344,,,,F,35,3,7,2,1998,7,9,1998
4048,f,(AI),344,,,Grizzly,WS 98 census,344,,,,,35,3,7,2,1998,7,9,1998
4048,h,(AI),344,,,Grizzly,WS 98 census,344,,,,,35,3,7,2,1998,7,9,1998
3974,a,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,b,,451,,20,Grizzly,WS 98 census,451,,,,M,23,2,6,25,1998,7,2,1998
3974,d,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,f,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,g,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,h,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,i,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,k,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,l,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,m,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,n,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
3974,o,,451,,,Grizzly,WS 98 census,451,,,,,23,2,6,25,1998,7,2,1998
4038,a,,451,,,Grizzly,WS 98 census,451,,,,,23,3,7,2,1998,7,9,1998
4038,b,,451,,,Grizzly,WS 98 census,451,,,,,23,3,7,2,1998,7,9,1998
4038,e,,451,,,Grizzly,WS 98 census,451,,,,,23,3,7,2,1998,7,9,1998
4038,f,,451,,,Grizzly,WS 98 census,451,,,,,23,3,7,2,1998,7,9,1998
4047,b,,451,,,Grizzly,WS 98 census,451,,,,,34,3,7,2,1998,7,9,1998
4047,c,,451,,,Grizzly,WS 98 census,451,,,,,34,3,7,2,1998,7,9,1998
4160,a,,451,,,Grizzly,WS 98 census,451,,,,,12,5,7,16,1998,7,22,1998
4160,h,,451,,,Grizzly,WS 98 census,451,,,,,12,5,7,16,1998,7,22,1998
3933,a,,454,,28,Grizzly,WS 98 census,454,,,,M,53,1,6,17,1998,6,25,1998
3933,b,,454,,,Grizzly,WS 98 census,454,,,,,53,1,6,17,1998,6,25,1998
3933,f,,454,,,Grizzly,WS 98 census,454,,,,,53,1,6,17,1998,6,25,1998
3933,g,,454,,,Grizzly,WS 98 census,454,,,,,53,1,6,17,1998,6,25,1998
3933,j,,454,,,Grizzly,WS 98 census,454,,,,,53,1,6,17,1998,6,25,1998
3933,n,,454,,,Grizzly,WS 98 census,454,,,,,53,1,6,17,1998,6,25,1998
3989,a,,454,,,Grizzly,WS 98 census,454,,,,,43,2,6,25,1998,7,2,1998
3989,b,,454,,,Grizzly,WS 98 census,454,,,,,43,2,6,25,1998,7,2,1998
3989,c,,454,,,Grizzly,WS 98 census,454,,,,,43,2,6,25,1998,7,2,1998
3989,e,,454,,,Grizzly,WS 98 census,454,,,,,43,2,6,25,1998,7,2,1998
3997,a,,454,,,Grizzly,WS 98 census,454,,,,,53,2,6,25,1998,7,2,1998
4037,j,,454,,,Grizzly,WS 98 census,454,,,,,21,3,7,2,1998,7,9,1998
4037,k,,454,,,Grizzly,WS 98 census,454,,,,,21,3,7,2,1998,7,9,1998
4045,f,,454,,,Grizzly,WS 98 census,454,,,,,32,3,7,2,1998,7,9,1998
4045,g,,454,,,Grizzly,WS 98 census,454,,,,,32,3,7,2,1998,7,9,1998
4045,h,,454,,,Grizzly,WS 98 census,454,,,,,32,3,7,2,1998,7,9,1998
4045,i,,454,,,Grizzly,WS 98 census,454,,,,,32,3,7,2,1998,7,9,1998
4053,a,,454,,,Grizzly,WS 98 census,454,,,,,43,3,7,3,1998,7,9,1998
4053,c-2,,454,,,Grizzly,WS 98 census,454,,,,,43,3,7,3,1998,7,9,1998
4053,d,,454,,,Grizzly,WS 98 census,454,,,,,43,3,7,2,1998,7,9,1998
4053,d-2,,454,,,Grizzly,WS 98 census,454,,,,,43,3,7,2,1998,7,9,1998
4054,f,,454,,,Grizzly,WS 98 census,454,,,,,44,3,7,2,1998,7,9,1998
4054,g,,454,,,Grizzly,WS 98 census,454,,,,,44,3,7,2,1998,7,9,1998
4061,a,,454,,,Grizzly,WS 98 census,454,,,,,53,3,7,2,1998,7,9,1998
4061,d,,454,,,Grizzly,WS 98 census,454,,,,,53,3,7,2,1998,7,9,1998
4117,b,,454,,,Grizzly,WS 98 census,454,,,,,43,4,7,9,1998,7,16,1998
4117,c,,454,,,Grizzly,WS 98 census,454,,,,,43,4,7,9,1998,7,16,1998
4125,b,,454,,,Grizzly,WS 98 census,454,,,,,53,4,7,9,1998,7,16,1998
4072,a,(AJ),463,,1,Grizzly,WS 98 census,463,,,,M,70,3,7,2,1998,7,9,1998
4094,e,(V),512,3,2,Grizzly,WS 98 census,1655,,,,F,5,4,7,9,1998,7,16,1998
4094,f,(V),512,,,Grizzly,WS 98 census,1655,,,,,5,4,7,9,1998,7,16,1998
3902,a,(A),3902,21,21,Grizzly,WS 98 census,3902,,North,West,M,5,1,6,20,1998,6,25,1998
3902,b,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,f,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,g,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,h,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,i,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,j,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,k,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,l,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,m,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,o,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,r,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,s,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,u,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
3902,w,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,1,6,20,1998,6,25,1998
4094,a,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
4094,g,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
4094,h,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
4094,k,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
4094,l,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
4094,m,(A),3902,,,Grizzly,WS 98 census,3902,,,,,5,4,7,9,1998,7,16,1998
3909,a,(B),3909,18,18,Grizzly,WS 98 census,3909,,North,West,F,21,1,6,17,1998,6,25,1998
3909,b,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,c,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,d,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,e,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,f,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,g,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,h,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,i,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,k,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,l,(B),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3909,m,(B?),3909,,,Grizzly,WS 98 census,3909,,,,,21,1,6,17,1998,6,25,1998
3980,a,(B),3909,,,Grizzly,WS 98 census,3909,,,,,31,2,6,25,1998,7,2,1998
3980,b,(B),3909,,,Grizzly,WS 98 census,3909,,,,,31,2,6,25,1998,7,2,1998
3980,e,(B),3909,,,Grizzly,WS 98 census,3909,,,,,31,2,6,25,1998,7,2,1998
4036,a,(B),3909,,,Grizzly,WS 98 census,3909,,,,,20,3,7,2,1998,7,9,1998
4036,b,(B),3909,,,Grizzly,WS 98 census,3909,,,,,20,3,7,2,1998,7,9,1998
4036,c,(B),3909,,,Grizzly,WS 98 census,3909,,,,,20,3,7,2,1998,7,9,1998
3925,a,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,b,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,c,(C),3925,11,11,Grizzly,WS 98 census,3925,,North,West,Unk,43,1,6,17,1998,6,25,1998
3925,d,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,e,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,g,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,h,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,i,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
3925,m,(C),3925,,,Grizzly,WS 98 census,3925,,,,,43,1,6,17,1998,6,25,1998
4174,b,(C),3925,,,Grizzly,WS 98 census,3925,,,,,33,5,7,16,1998,7,23,1998
4174,c,(C),3925,,,Grizzly,WS 98 census,3925,,,,,33,5,7,16,1998,7,23,1998
3965,a,(H),3965,,,Grizzly,WS 98 census,3965,,,,,4,2,6,25,1998,7,2,1998
3965,c,(H),3965,,,Grizzly,WS 98 census,3965,,,,,4,2,6,25,1998,7,2,1998
3965,d,(H),3965,11,11,Grizzly,WS 98 census,3965,,North,West,F,4,2,6,25,1998,7,2,1998
3965,e,(H),3965,,,Grizzly,WS 98 census,3965,,,,,4,2,6,25,1998,7,2,1998
3965,f,(H),3965,,,Grizzly,WS 98 census,3965,,,,,4,2,6,25,1998,7,2,1998
3973,a,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3973,b,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3973,d,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3973,e,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3973,f,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3973,h,(H),3965,,,Grizzly,WS 98 census,3965,,,,,21,2,6,25,1998,7,2,1998
3969,b,(I),3969,4,4,Grizzly,WS 98 census,3969,,North,West,M,13,2,6,25,1998,7,2,1998
3969,c,(I),3969,,,Grizzly,WS 98 census,3969,,,,,13,2,6,25,1998,7,2,1998
4160,c,(I),3969,,,Grizzly,WS 98 census,3969,,,,,12,5,7,16,1998,7,22,1998
4160,e,(I),3969,,,Grizzly,WS 98 census,3969,,,,,12,5,7,16,1998,7,22,1998
3986,a,(AM),3986,1,1,Grizzly,WS 98 census,3986,,South,West,Unk,38,2,6,27,1998,7,3,1998
3990,a,(L),3990,,,Grizzly,WS 98 census,3990,,,,,44,2,6,25,1998,7,2,1998
3990,b,(L),3990,4,4,Grizzly,WS 98 census,3990,,North,West,M,44,2,6,25,1998,7,2,1998
3990,c,(L),3990,,,Grizzly,WS 98 census,3990,,,,,44,2,6,25,1998,7,2,1998
3990,d,(L),3990,,,Grizzly,WS 98 census,3990,,,,,44,2,6,25,1998,7,2,1998
3997,b,(M),3997,7,7,Grizzly,WS 98 census,3997,,North,West,M,53,2,6,25,1998,7,2,1998
3997,c,(M),3997,,,Grizzly,WS 98 census,3997,,,,,53,2,6,25,1998,7,2,1998
3997,e,(M),3997,,,Grizzly,WS 98 census,3997,,,,,53,2,6,25,1998,7,2,1998
3997,f,(M),3997,,,Grizzly,WS 98 census,3997,,,,,53,2,6,25,1998,7,2,1998
3997,g,(M),3997,,,Grizzly,WS 98 census,3997,,,,,53,2,6,25,1998,7,2,1998
4053,c,(M)?,3997,,,Grizzly,WS 98 census,3997,,,,,43,3,7,2,1998,7,9,1998
4061,c,(M),3997,,,Grizzly,WS 98 census,3997,,,,,53,3,7,3,1998,7,9,1998
4003,a,,4003,1,1,Grizzly,WS 98 census,4003,,????,????,Unk,61,2,6,25,1998,7,2,1998
4011,a,(P),4011,,,Grizzly,WS 98 census,4011,,,,,73,2,6,20,1998,7,3,1998
4011,b,(P),4011,7,7,Grizzly,WS 98 census,4011,,South,West,M,73,2,6,20,1998,7,3,1998
4019,a,(P),4011,,,Grizzly,WS 98 census,4011,,,,,83,2,6,20,1998,7,3,1998
4019,d,(P)?,4011,,,Grizzly,WS 98 census,4011,,,,,83,2,6,20,1998,7,3,1998
4019,e,(P),4011,,,Grizzly,WS 98 census,4011,,,,,83,2,6,20,1998,7,3,1998
4019,p,(P)?,4011,,,Grizzly,WS 98 census,4011,,,,,83,2,6,20,1998,7,3,1998
4020,c,(P)?,4011,,,Grizzly,WS 98 census,4011,,,,,84,2,6,20,1998,7,3,1998
4015,a,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,c,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,d,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,e,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,f,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,h,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,l,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,m,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4015,q,(Q),4015,13,13,Grizzly,WS 98 census,4015,,South,West,F,79,2,6,27,1998,7,3,1998
4015,r,(Q)?,4015,,,Grizzly,WS 98 census,4015,,,,,79,2,6,27,1998,7,3,1998
4080,a,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,80,3,7,2,1998,7,9,1998
4135,b,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,69,4,7,10,1998,7,17,1998
4135,d,(Q),4015,,,Grizzly,WS 98 census,4015,,,,,69,4,7,10,1998,7,17,1998
4019,f,(R),4019,6,6,Grizzly,WS 98 census,4019,,South,West,F,83,2,6,20,1998,7,3,1998
4019,h,(R),4019,,,Grizzly,WS 98 census,4019,,,,,83,2,6,20,1998,7,3,1998
4019,j,(R),4019,,,Grizzly,WS 98 census,4019,,,,,83,2,6,20,1998,7,3,1998
4019,k,(R),4019,,,Grizzly,WS 98 census,4019,,,,,83,2,6,20,1998,7,3,1998
4019,q,(R),4019,,,Grizzly,WS 98 census,4019,,,,,83,2,6,20,1998,7,3,1998
4020,l,(R),4019,,,Grizzly,WS 98 census,4019,,,,,84,2,6,20,1998,7,3,1998
4025,4025,(S),4025,,,Grizzly,WS 98 census,4025,,,,,89,2,6,20,1998,7,3,1998
4025,d,(S),4025,,,Grizzly,WS 98 census,4025,,,,,89,2,6,20,1998,7,3,1998
4025,f,(S),4025,6,6,Grizzly,WS 98 census,4025,,South,West,M,89,2,6,20,1998,7,3,1998
4025,j,(S),4025,,,Grizzly,WS 98 census,4025,,,,,89,2,6,20,1998,7,3,1998
4025,k,(S),4025,,,Grizzly,WS 98 census,4025,,,,,89,2,6,20,1998,7,3,1998
4025,l,(S),4025,,,Grizzly,WS 98 census,4025,,,,,89,2,6,20,1998,7,3,1998
4044,h,(AH),4044,2,2,Grizzly,WS 98 census,4044,,North,West,F,31,3,7,2,1998,7,9,1998
4044,i,(AH),4044,,,Grizzly,WS 98 census,4044,,,,,31,3,7,2,1998,7,9,1998
4050,c,(F),4050,3,3,Grizzly,WS 98 census,4050,,South,West,M,38,3,7,3,1998,7,10,1998
4050,e,(F),4050,,,Grizzly,WS 98 census,4050,,,,,38,3,7,3,1998,7,10,1998
4050,f,(F),4050,,,Grizzly,WS 98 census,4050,,,,,38,3,7,3,1998,7,10,1998
4053,b,,4053,1,1,Grizzly,WS 98 census,4053,,North,West,M,43,3,7,2,1998,7,9,1998
4083,a,(W),4083,,,Grizzly,WS 98 census,4083,,,,,83,3,7,3,1998,7,10,1998
4153,a,(W),4083,8,8,Grizzly,WS 98 census,4083,,South,West,M,89,4,7,10,1998,7,17,1998
4153,b,(W),4083,,,Grizzly,WS 98 census,4083,,,,,89,4,7,10,1998,7,17,1998
4153,c,(W),4083,,,Grizzly,WS 98 census,4083,,,,,89,4,7,10,1998,7,17,1998
4218,a,(W),4083,,,Grizzly,WS 98 census,4083,,,,,90,5,7,17,1998,7,23,1998
4218,b,(W),4083,,,Grizzly,WS 98 census,4083,,,,,90,5,7,17,1998,7,23,1998
4218,c,(W),4083,,,Grizzly,WS 98 census,4083,,,,,90,5,7,17,1998,7,23,1998
4218,d,(W),4083,,,Grizzly,WS 98 census,4083,,,,,90,5,7,17,1998,7,23,1998
4094,d,(AL),4094,1,1,Grizzly,WS 98 census,4094,,North,West,M,5,4,7,9,1998,7,16,1998
4153,d,(X),4153,1,1,Grizzly,WS 98 census,4153,,????,????,F,89,4,7,10,1998,7,17,1998
4156,b,Y,4156,2,2,Grizzly,WS 98 census,4156,,South,West,M,94,4,7,10,1998,7,17,1998
4156,c,Y,4156,,,Grizzly,WS 98 census,4156,,,,,94,4,7,10,1998,7,17,1998
4335,f,(AA),4335,1,1,Grizzly,WS 98 census,4335,,North,West,M,8,4,7,7,1998,7,13,1998
4354,i,(AB),4354,6,6,Grizzly,WS 98 census,4354,,South,West,M,65,1,6,16,1998,6,26,1998
4354,m,(AB),4354,,,Grizzly,WS 98 census,4354,,,,,65,1,6,16,1998,6,26,1998
4354,n,(AB),4354,,,Grizzly,WS 98 census,4354,,,,,65,1,6,16,1998,6,26,1998
4354,o,(AB),4354,,,Grizzly,WS 98 census,4354,,,,,65,1,6,16,1998,6,26,1998
4354,q,(AB),4354,,,Grizzly,WS 98 census,4354,,,,,65,1,6,16,1998,6,26,1998
4368,b,(AE),4354,,,Grizzly,WS 98 census,4354,,,,,65,3,7,2,1998,7,9,1998
4360,m,?(AK),4360,,,Grizzly,WS 98 census,4360,,,,,55,2,6,25,1998,7,2,1998
4360,o,? (AK),4360,,,Grizzly,WS 98 census,4360,,,,,55,2,6,25,1998,7,2,1998
4360,p,?(AK),4360,,,Grizzly,WS 98 census,4360,,,,,55,2,6,25,1998,7,2,1998
4360,v,? (AK),4360,4,4,Grizzly,WS 98 census,4360,,North,West,M,55,2,6,25,1998,7,2,1998
4362,a,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,b,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,c,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,d,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,e,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,f,(AD),4362,13,13,Grizzly,WS 98 census,4362,,South,West,F,66,2,6,25,1998,7,3,1998
4362,g,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,h,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,i,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,j,(AD?),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,k,(AD?),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,l,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4362,m,(AD),4362,,,Grizzly,WS 98 census,4362,,,,,66,2,6,25,1998,7,3,1998
4412,a,(AE),4412,,,Grizzly,WS 98 census,4412,,,,,55,4,7,9,1998,7,16,1998
4412,b,(AE),4412,,,Grizzly,WS 98 census,4412,,,,,55,4,7,9,1998,7,16,1998
4412,c,(AE),4412,6,6,Grizzly,WS 98 census,4412,,North,West,F,55,4,7,9,1998,7,16,1998
4412,d,(AE),4412,,,Grizzly,WS 98 census,4412,,,,,55,4,7,9,1998,7,16,1998
4412,e,(AE),4412,,,Grizzly,WS 98 census,4412,,,,,55,4,7,9,1998,7,16,1998
4412,f,(AD?),4412,,,Grizzly,WS 98 census,4412,,,,,55,4,7,9,1998,7,16,1998
4015,o,,??,,,Grizzly,WS 98 census,??,,,,M?,79,2,6,27,1998,7,3,1998
3902,c,,,,,Grizzly,WS 98 census,,,,,,5,1,6,20,1998,6,25,1998
3902,p,,,,,Grizzly,WS 98 census,,,,,,5,1,6,20,1998,6,25,1998
3902,q,,,,,Grizzly,WS 98 census,,,,,,5,1,6,20,1998,6,25,1998
3902,x,,,,,Grizzly,WS 98 census,,,,,,5,1,6,20,1998,6,25,1998
3902,y,,,,,Grizzly,WS 98 census,,,,,,5,1,6,20,1998,6,25,1998
3933,c,,,,,Grizzly,WS 98 census,,,,,,53,1,6,17,1998,6,25,1998
3933,e,,,,,Grizzly,WS 98 census,,,,,,53,1,6,17,1998,6,25,1998
3933,m,,,,,Grizzly,WS 98 census,,,,,,53,1,6,17,1998,6,25,1998
3942,a,,,,,Grizzly,WS 98 census,,,,,,68,1,6,20,1998,6,27,1998
3965,b,,,,,Grizzly,WS 98 census,,,,,,4,2,6,25,1998,7,2,1998
3973,c,,,,,Grizzly,WS 98 census,,,,,,21,2,6,25,1998,7,2,1998
3974,e,,,,,Grizzly,WS 98 census,,,,,,23,2,6,25,1998,7,2,1998
3974,q,,,,,Grizzly,WS 98 census,,,,,,23,2,6,25,1998,7,2,1998
3980,f,,,,,Grizzly,WS 98 census,,,,,,31,2,6,25,1998,7,2,1998
3986,c,,,,,Grizzly,WS 98 census,,,,,,38,2,6,27,1998,7,3,1998
3986,e,,,,,Grizzly,WS 98 census,,,,,,38,2,6,27,1998,7,3,1998
4003,c,,,,,Grizzly,WS 98 census,,,,,,61,2,6,25,1998,7,2,1998
4011,d,,,,,Grizzly,WS 98 census,,,,,,73,2,6,20,1998,7,3,1998
4015,b,,,,,Grizzly,WS 98 census,,,,,,79,2,6,27,1998,7,3,1998
